Year,Make,Model,Price,Miles,Age,Norm_Price,Norm_Miles,Norm_Age,Composite_Score,Rank
2021,Mazda,CX-5 Carbon Edition AWD,24133,40000,3,0.2748653080346686,0.600030001500075,0.25,0.36992818527082366,5261.0
2021,Mazda,CX-9 Touring FWD,20935,70000,3,0.424689622862497,0.3000150007500375,0.25,0.36981827394250943,5262.0
2020,Mazda,CX-30 Premium Package AWD,23998,33000,4,0.2811899742328414,0.6700335016750838,0.0,0.36972403504222995,5264.0
2020,Mazda,CX-5 Touring AWD,23998,33000,4,0.2811899742328414,0.6700335016750838,0.0,0.36972403504222995,5264.0
2020,Honda,Accord LX 1.5T CVT,23998,33000,4,0.2811899742328414,0.6700335016750838,0.0,0.36972403504222995,5264.0
2021,Mazda,CX-5 Grand Touring FWD,24998,32000,3,0.23434059498711646,0.680034001700085,0.25,0.3696145575022954,5267.5
2021,Mazda,Mazda3 2.5 Turbo 4-Door AWD,24998,32000,3,0.23434059498711646,0.680034001700085,0.25,0.3696145575022954,5267.5
2021,Subaru,Crosstrek 2.5i Limited CVT,24998,32000,3,0.23434059498711646,0.680034001700085,0.25,0.3696145575022954,5267.5
2021,Nissan,Rogue SV AWD,24998,32000,3,0.23434059498711646,0.680034001700085,0.25,0.3696145575022954,5267.5
2021,Honda,CR-V EX AWD,26599,17000,3,0.15933473881471083,0.8300415020751037,0.25,0.3696132939113576,5270.0
2022,Kia,K5 LXS FWD,22899,60000,2,0.33267744202389316,0.40002000100005,0.5,0.36961246551435084,5271.0
2021,Jeep,Cherokee High Altitude 4WD,25000,32000,3,0.23424689622862505,0.680034001700085,0.25,0.3695583382472005,5272.0
2022,Subaru,Forester Premium,25997,31000,2,0.1875380651206373,0.6900345017250862,0.5,0.3695331895899082,5273.0
2022,Dodge,Charger SXT RWD,25998,31000,2,0.1874912157413915,0.6900345017250862,0.5,0.3695050799623607,5274.5
2022,Dodge,Charger SXT RWD,25998,31000,2,0.1874912157413915,0.6900345017250862,0.5,0.3695050799623607,5274.5
2023,Dodge,Challenger SXT RWD,26999,30000,1,0.1405949871164207,0.7000350017500875,0.75,0.3693674927948787,5276.0
2023,Tesla,Model 3 RWD,27000,30000,1,0.14054813773717512,0.7000350017500875,0.75,0.36933938316733134,5277.0
2024,Hyundai,Tucson Hybrid SEL Convenience AWD,29920,11000,0,0.003747950339658024,0.8900445022251112,1.0,0.36926212087132815,5278.0
2022,Jeep,Compass Latitude Lux 4WD,28998,3000,2,0.0469430780042166,0.9700485024251213,0.5,0.3691803975300664,5279.0
2023,GMC,Terrain AT4 AWD,28500,16000,1,0.07027406886858767,0.840042002100105,0.75,0.3691770419511841,5280.0
2022,Toyota,Camry SE Automatic FWD,22915,60000,2,0.33192785195596164,0.40002000100005,0.5,0.369162711473592,5281.0
2023,Mazda,MX-5 Miata RF Grand Touring Automatic,29249,9000,1,0.03518388381353965,0.9100455022751137,0.75,0.3691239809706579,5282.0
2022,Ford,Escape SEL AWD,23664,53000,2,0.2968376669009136,0.47002350117505876,0.5,0.36910965049306577,5283.0
2021,Subaru,Crosstrek 2.5i Sport CVT,21495,65000,3,0.39845397048489106,0.3500175008750437,0.25,0.3690776325534478,5284.0
2023,Honda,Accord EX without BSI,29998,2000,1,9.369875849163378e-05,0.9800490024501225,0.75,0.3690709199901317,5285.0
2022,Chrysler,300 Touring RWD,27935,13000,2,0.09674396814242225,0.8700435021751087,0.5,0.3690594315379859,5286.0
2023,Hyundai,Santa Fe SEL FWD,26800,32000,1,0.14991801358632006,0.680034001700085,0.75,0.3689610086618175,5287.0
2020,Nissan,Frontier S King Cab 2WD,21998,52000,4,0.3748887327242916,0.48002400120005995,0.0,0.3689404399945929,5288.0
2022,Nissan,Rogue SV FWD,23992,50000,2,0.2814710705083159,0.5000250012500624,0.5,0.36889014268000825,5289.0
2020,Chevrolet,Blazer 1LT FWD,23815,35000,4,0.28976341063480926,0.6500325016250812,0.0,0.3688677968684099,5290.0
2021,Mazda,CX-5 Touring AWD,22999,51000,3,0.3279925040993208,0.49002450122506125,0.25,0.36880285282711084,5291.0
2023,Kia,K5 GT-Line AWD,28301,18000,1,0.0795970953384868,0.8200410020501026,0.75,0.36877055781812285,5292.0
2022,Mitsubishi,Outlander Plug-In Hybrid SEL S-AWC,23998,50000,2,0.2811899742328414,0.5000250012500624,0.5,0.36872148491472356,5293.5
2022,Subaru,Legacy 2.5i Sport,23998,50000,2,0.2811899742328414,0.5000250012500624,0.5,0.36872148491472356,5293.5
2023,Kia,K5 GT-Line FWD,26599,34000,1,0.15933473881471083,0.6600330016500825,0.75,0.3686107437838512,5295.0
2021,Hyundai,Sonata Limited,25998,23000,3,0.1874912157413915,0.7700385019250963,0.25,0.3685062800223638,5296.5
2021,Jeep,Cherokee Limited 4WD,25998,23000,3,0.1874912157413915,0.7700385019250963,0.25,0.3685062800223638,5296.5
2020,Hyundai,Tucson SE AWD,16998,99000,4,0.6091356289529164,0.010000500025001191,0.0,0.3684815273792502,5298.0
2022,Subaru,Outback 2.5i Premium,26998,22000,2,0.14064183649566653,0.7800390019500976,0.5,0.3683968024824292,5299.0
2021,Honda,Civic EX Hatchback CVT,25575,27000,3,0.20730850316233318,0.7300365018250912,0.25,0.36839605244492724,5300.0
2022,Honda,Civic Sport Sedan CVT,25931,32000,2,0.190630124150855,0.680034001700085,0.5,0.3683882750005385,5301.0
2023,Toyota,Corolla Cross Hybrid SE AWD,28423,17000,1,0.07388147107050846,0.8300415020751037,0.75,0.3683413332648362,5302.0
2023,Chevrolet,Blazer 2LT FWD,27998,21000,1,0.09379245724994156,0.7900395019750988,0.75,0.36828732494249455,5303.5
2023,Nissan,Rogue SV AWD,27998,21000,1,0.09379245724994156,0.7900395019750988,0.75,0.36828732494249455,5303.5
2023,Hyundai,Tucson SEL FWD,27895,22000,1,0.09861794331225116,0.7800390019500976,0.75,0.36818246657237996,5305.0
2020,Hyundai,Tucson Sport FWD,21500,57000,4,0.3982197235886624,0.43002150107505377,0.0,0.36793828447571353,5306.0
2024,Subaru,Crosstrek Sport AWD,29754,13000,0,0.011524947294448529,0.8700435021751087,1.0,0.3679280190292017,5307.0
2021,Volkswagen,Tiguan 2.0T SE FWD,24100,41000,3,0.2764113375497774,0.5900295014750737,0.25,0.36785565297238854,5308.0
2021,Nissan,Rogue SV AWD,24954,33000,3,0.2364019676739284,0.6700335016750838,0.25,0.3678512311068822,5309.0
2020,GMC,Terrain SLE AWD,22998,43000,4,0.3280393534785664,0.5700285014250712,0.0,0.3678321625146612,5310.0
2020,Honda,CR-V LX AWD,23000,43000,4,0.327945654720075,0.5700285014250712,0.0,0.3677759432595663,5311.0
2021,Ford,Bronco Sport Big Bend,25491,28000,3,0.21124385101897403,0.72003600180009,0.25,0.3677571111514114,5312.0
2020,Dodge,Charger SXT RWD,21190,60000,4,0.41274303115483724,0.40002000100005,0.0,0.3676518189929173,5313.0
2023,Nissan,Murano AWD SV,28237,19000,1,0.08259545561021331,0.8100405020251013,0.75,0.3675694239736584,5314.0
2021,MINI,Hardtop S 4-Door,25499,28000,3,0.21086905598500838,0.72003600180009,0.25,0.36753223413103203,5315.0
2020,Hyundai,Sonata Limited,25998,15000,4,0.1874912157413915,0.8500425021251062,0.0,0.3675074800823668,5316.0
2020,Hyundai,Santa Fe SEL 2.4L AWD,20875,63000,4,0.42750058561724047,0.3700185009250463,0.0,0.3675059016478581,5317.0
2021,Jeep,Cherokee Trailhawk 4WD,25500,28000,3,0.21082220660576256,0.72003600180009,0.25,0.3675041245034846,5318.0
2021,Nissan,Rogue SV AWD,26998,14000,3,0.14064183649566653,0.8600430021501075,0.25,0.36739800254243216,5319.5
2021,Mazda,CX-5 Grand Touring AWD,26998,14000,3,0.14064183649566653,0.8600430021501075,0.25,0.36739800254243216,5319.5
2021,Dodge,Charger GT RWD,26786,16000,3,0.15057390489576017,0.840042002100105,0.25,0.3673569435674876,5321.0
2022,Kia,K5 EX FWD,27998,13000,2,0.09379245724994156,0.8700435021751087,0.5,0.36728852500249753,5322.5
2022,Ford,Bronco Sport Base,27998,13000,2,0.09379245724994156,0.8700435021751087,0.5,0.36728852500249753,5322.5
2023,Honda,Accord Hybrid Sport,27500,26000,1,0.11712344811431263,0.7400370018500925,0.75,0.36728516942361533,5324.0
2021,Hyundai,Sonata Hybrid SEL,18998,89000,3,0.5154368704614665,0.11000550027501377,0.25,0.367263772359384,5325.0
2021,Nissan,Rogue SV AWD,24975,33000,3,0.23541813070976825,0.6700335016750838,0.25,0.36726092892838613,5326.0
2021,Kia,Sportage SX Turbo FWD,23695,45000,3,0.2953853361442962,0.5500275013750687,0.25,0.36723945209909836,5327.0
2020,INFINITI,Q50 3.0t LUXE RWD,22594,47000,4,0.34696650269383933,0.5300265013250662,0.0,0.3671878520138234,5328.0
2023,Nissan,Altima 2.0 SR,28998,12000,1,0.0469430780042166,0.88004400220011,0.75,0.36717904746256297,5329.0
2022,Honda,Civic Sport Hatchback CVT,24589,45000,2,0.25350199109861804,0.5500275013750687,0.5,0.36710944507169146,5330.0
2021,Chrysler,300 S RWD,23920,43000,3,0.28484422581400803,0.5700285014250712,0.25,0.3669150859159262,5331.0
2021,Chevrolet,Trailblazer RS FWD,21254,68000,3,0.40974467088311073,0.32001600080004,0.25,0.36685160276987844,5332.0
2022,Nissan,Rogue SV FWD,24492,46000,2,0.2580463808854534,0.5400270013500674,0.5,0.36683592893629224,5333.0
2020,Volkswagen,Tiguan 2.0T SE 4MOTION,23998,34000,4,0.2811899742328414,0.6600330016500825,0.0,0.3667238850347296,5334.0
2022,Toyota,Camry SE Automatic FWD,27486,18000,2,0.11777933942375274,0.8200410020501026,0.5,0.3666799042692824,5335.0
2021,Subaru,Crosstrek 2.5i Sport CVT,24996,33000,3,0.23443429374560787,0.6700335016750838,0.25,0.36667062674988987,5336.0
2021,Subaru,Forester 2.5i Premium,24998,33000,3,0.23434059498711646,0.6700335016750838,0.25,0.366614407494795,5337.5
2021,Chevrolet,Colorado LT Extended Cab Standard Box 2WD,24998,33000,3,0.23434059498711646,0.6700335016750838,0.25,0.366614407494795,5337.5
2023,Hyundai,Santa Fe SEL FWD,28488,17000,1,0.07083626141953636,0.8300415020751037,0.75,0.36651420747425295,5339.0
2020,Kia,Sorento EX V6 FWD,24646,28000,4,0.2508315764816116,0.72003600180009,0.0,0.3665097464289939,5340.0
2022,Dodge,Charger SXT RWD,25998,32000,2,0.1874912157413915,0.680034001700085,0.5,0.3665049299548604,5341.0
2021,Nissan,Rogue SV FWD,21374,67000,3,0.4041227453736238,0.3300165008250412,0.25,0.36647859747168665,5342.0
2021,Chevrolet,Blazer 3LT  AWD,21802,63000,3,0.3840712110564535,0.3700185009250463,0.25,0.366448276911386,5343.0
2022,Chevrolet,Blazer 2LT AWD,27711,16000,2,0.10723822909346459,0.840042002100105,0.5,0.36635553808611027,5344.0
2023,Hyundai,Santa Fe SEL AWD,29988,3000,1,0.0005621925509486925,0.9700485024251213,0.75,0.3663518662581056,5345.0
2022,Nissan,Altima 2.5 S FWD,22590,64000,2,0.3471539002108224,0.360018000900045,0.5,0.3662977403965069,5346.0
2021,Honda,Civic LX Sedan CVT,19995,80000,3,0.4687280393534785,0.20001000050002504,0.25,0.36623982376209463,5347.0
2022,Toyota,Camry SE Nightshade Automatic AWD,28998,4000,2,0.0469430780042166,0.96004800240012,0.5,0.36618024752256595,5348.0
2021,Honda,Accord Sport 1.5T CVT,19999,80000,3,0.4685406418364957,0.20001000050002504,0.25,0.3661273852519049,5349.0
2023,Honda,Accord EX,29250,10000,1,0.035137034434293835,0.9000450022501125,0.75,0.3660957213356101,5350.0
2023,Toyota,Camry Hybrid LE CVT FWD,29998,3000,1,9.369875849163378e-05,0.9700485024251213,0.75,0.3660707699826314,5351.0
2020,Nissan,Rogue SL AWD,21998,53000,4,0.3748887327242916,0.47002350117505876,0.0,0.36594028998709255,5352.5
2020,Honda,Civic Sport Sedan CVT,21998,53000,4,0.3748887327242916,0.47002350117505876,0.0,0.36594028998709255,5352.5
2021,Honda,CR-V EX AWD,25023,33000,3,0.23316936050597348,0.6700335016750838,0.25,0.3659116668061092,5354.0
2021,Nissan,Altima 2.5 SV FWD,17979,99000,3,0.5631763879128602,0.010000500025001191,0.25,0.36590598275521646,5355.0
2021,Jeep,Cherokee Latitude Plus 4WD,18835,91000,3,0.5230733192785195,0.09000450022501127,0.25,0.3658453416346151,5356.0
2022,Volkswagen,Tiguan SE 4MOTION,23998,51000,2,0.2811899742328414,0.49002450122506125,0.5,0.3657213349072232,5357.0
2023,Tesla,Model 3 RWD,25955,41000,1,0.18950573904895762,0.5900295014750737,0.75,0.3657122938718967,5358.0
2021,Nissan,Rogue SV FWD,22469,57000,3,0.3528226750995549,0.43002150107505377,0.25,0.36570005538224903,5359.0
2020,Ford,Edge Titanium FWD,19659,75000,4,0.4844694307800421,0.2500125006250312,0.0,0.3656854086555346,5360.0
2022,Chevrolet,Camaro Coupe 1LT,24000,51000,2,0.28109627547435,0.49002450122506125,0.5,0.36566511565212834,5361.0
2020,Subaru,Forester 2.5i,19983,72000,4,0.4692902319044272,0.280014000700035,0.0,0.3655783393526668,5362.0
2023,Kia,K5 GT-Line FWD,27988,22000,1,0.09426095104239884,0.7800390019500976,0.75,0.3655682712104686,5363.0
2021,Nissan,Rogue SV AWD,21727,64000,3,0.38758491449988286,0.360018000900045,0.25,0.3655563489699432,5364.0
2022,GMC,Terrain SLT FWD,23898,52000,2,0.285874912157414,0.48002400120005995,0.5,0.36553214765446634,5365.0
2021,Mazda,CX-5 Touring AWD,25998,24000,3,0.1874912157413915,0.760038001900095,0.25,0.3655061300148634,5368.5
2021,Subaru,Forester 2.5i,25998,24000,3,0.1874912157413915,0.760038001900095,0.25,0.3655061300148634,5368.5
2021,Jeep,Cherokee Limited 4WD,25998,24000,3,0.1874912157413915,0.760038001900095,0.25,0.3655061300148634,5368.5
2021,Ford,Escape SEL Hybrid AWD,25998,24000,3,0.1874912157413915,0.760038001900095,0.25,0.3655061300148634,5368.5
2021,Toyota,C-HR Limited FWD,25998,24000,3,0.1874912157413915,0.760038001900095,0.25,0.3655061300148634,5368.5
2021,Mazda,CX-5 Grand Touring AWD,25998,24000,3,0.1874912157413915,0.760038001900095,0.25,0.3655061300148634,5368.5
2020,Honda,Civic Sport Sedan CVT,18920,82000,4,0.5190911220426329,0.18000900045002244,0.0,0.3654573733605864,5372.0
2023,Tesla,Model 3 RWD,27995,22000,1,0.09393300538767879,0.7800390019500976,0.75,0.36537150381763656,5373.5
2023,Mazda,CX-30 Carbon Edition,27995,22000,1,0.09393300538767879,0.7800390019500976,0.75,0.36537150381763656,5373.5
2020,Nissan,Rogue SV FWD,22126,52000,4,0.36889201218083856,0.48002400120005995,0.0,0.3653424076685211,5375.0
2021,Honda,CR-V EX FWD,23979,43000,3,0.28208011243851017,0.5700285014250712,0.25,0.36525661789062747,5376.0
2021,Chevrolet,Equinox Premier AWD,25795,26000,3,0.19700163972827367,0.7400370018500925,0.25,0.36521208439199193,5377.0
2022,BMW,X1 xDrive28i,25300,39000,2,0.2201920824549075,0.6100305015250762,0.5,0.36512439993046736,5378.0
2022,Ford,Edge SEL,23702,54000,2,0.29505739048957613,0.46002300115005745,0.5,0.3650413346387629,5379.0
2020,Ram,1500 Classic Tradesman Regular Cab 8' Box 2WD,22998,44000,4,0.3280393534785664,0.56002800140007,0.0,0.3648320125071608,5381.5
2020,Volkswagen,Golf GTI 2.0T S Manual,22998,44000,4,0.3280393534785664,0.56002800140007,0.0,0.3648320125071608,5381.5
2020,Toyota,Camry SE FWD Automatic,22998,44000,4,0.3280393534785664,0.56002800140007,0.0,0.3648320125071608,5381.5
2020,Mazda,Mazda3 Premium 5-Door AWD Automatic,22998,44000,4,0.3280393534785664,0.56002800140007,0.0,0.3648320125071608,5381.5
2023,Nissan,Murano AWD SV,24920,51000,1,0.23799484656828307,0.49002450122506125,0.75,0.3648042583084882,5384.0
2021,Volkswagen,Tiguan 2.0T SE 4MOTION,23998,43000,3,0.2811899742328414,0.5700285014250712,0.25,0.36472253496722623,5386.0
2021,Volkswagen,Tiguan 2.0T SEL 4MOTION,23998,43000,3,0.2811899742328414,0.5700285014250712,0.25,0.36472253496722623,5386.0
2021,Hyundai,Sonata Limited,23998,43000,3,0.2811899742328414,0.5700285014250712,0.25,0.36472253496722623,5386.0
2020,Nissan,Pathfinder SV 4WD,18950,82000,4,0.5176856406652612,0.18000900045002244,0.0,0.3646140845341635,5388.0
2022,Audi,A3 Premium FWD,24998,42000,2,0.23434059498711646,0.5800290014500724,0.5,0.3646130574272916,5389.5
2022,Subaru,Crosstrek 2.5i Sport CVT,24998,42000,2,0.23434059498711646,0.5800290014500724,0.5,0.3646130574272916,5389.5
2022,Honda,Accord Sport 1.5T CVT,28200,12000,2,0.08432888264230498,0.88004400220011,0.5,0.36461053024541595,5391.0
2020,Chevrolet,Equinox Premier with 1LZ AWD,25998,16000,4,0.1874912157413915,0.840042002100105,0.0,0.3645073300748664,5392.5
2020,Honda,Accord EX 1.5T CVT,25998,16000,4,0.1874912157413915,0.840042002100105,0.0,0.3645073300748664,5392.5
2021,Nissan,Rogue SV AWD,26998,15000,3,0.14064183649566653,0.8500425021251062,0.25,0.3643978525349318,5397.0
2021,Jeep,Cherokee Limited FWD,26998,15000,3,0.14064183649566653,0.8500425021251062,0.25,0.3643978525349318,5397.0
2021,Hyundai,Sonata Limited,26998,15000,3,0.14064183649566653,0.8500425021251062,0.25,0.3643978525349318,5397.0
2021,Mazda,CX-5 Touring AWD,26998,15000,3,0.14064183649566653,0.8500425021251062,0.25,0.3643978525349318,5397.0
2021,Ford,Edge SEL AWD,26998,15000,3,0.14064183649566653,0.8500425021251062,0.25,0.3643978525349318,5397.0
2021,Ford,Edge SEL AWD,26998,15000,3,0.14064183649566653,0.8500425021251062,0.25,0.3643978525349318,5397.0
2021,Jeep,Grand Cherokee WK Laredo E 4WD,26998,15000,3,0.14064183649566653,0.8500425021251062,0.25,0.3643978525349318,5397.0
2022,Volkswagen,Tiguan SE R-Line Black 4MOTION,27141,22000,2,0.1339423752635278,0.7800390019500976,0.5,0.36437712574314596,5401.0
2022,Honda,Civic Sport Touring Hatchback CVT,28745,7000,2,0.05879597095338496,0.9300465023251162,0.5,0.3642915332695658,5402.0
2022,Hyundai,Santa Fe SEL FWD,27998,14000,2,0.09379245724994156,0.8600430021501075,0.5,0.36428837499499717,5403.5
2022,Toyota,Camry SE Automatic AWD,27998,14000,2,0.09379245724994156,0.8600430021501075,0.5,0.36428837499499717,5403.5
2023,Tesla,Model 3 RWD,25900,42000,1,0.19208245490747244,0.5800290014500724,0.75,0.3642581733795052,5405.0
2021,Nissan,Kicks SV,22095,61000,3,0.3703443429374562,0.3900195009750488,0.25,0.36421245605498836,5406.0
2023,Mitsubishi,Outlander SE FWD,28998,13000,1,0.0469430780042166,0.8700435021751087,0.75,0.3641788974550626,5407.5
2023,Mazda,CX-50 Preferred Plus,28998,13000,1,0.0469430780042166,0.8700435021751087,0.75,0.3641788974550626,5407.5
2021,Subaru,Forester 2.5i Premium,26900,16000,3,0.14523307566174748,0.840042002100105,0.25,0.36415244602708,5409.0
2022,Chevrolet,Equinox Premier FWD,28644,8000,2,0.06352775825720314,0.920046002300115,0.5,0.36413045564435637,5410.0
2023,Chevrolet,Trailblazer ACTIV FWD,26333,38000,1,0.1717966736940737,0.6200310015500775,0.75,0.3640873046814675,5411.0
2022,Ford,Bronco Sport Big Bend,26300,30000,2,0.17334270320918255,0.7000350017500875,0.5,0.3640161224505358,5412.0
2020,Chevrolet,Equinox Premier with 1LZ FWD,22499,49000,4,0.3514171937221833,0.5100255012750637,0.0,0.3638579666158291,5413.0
2022,Kia,K5 GT-Line FWD,24493,47000,2,0.2579995315062076,0.5300265013250662,0.5,0.36380766930124436,5414.0
2021,Honda,Accord Sport SE 1.5T CVT,24458,39000,3,0.25963925977980806,0.6100305015250762,0.25,0.3637927063254077,5415.0
2020,Jeep,Grand Cherokee Laredo E RWD,23998,35000,4,0.2811899742328414,0.6500325016250812,0.0,0.3637237350272292,5416.5
2020,Honda,Accord LX 1.5T CVT,23998,35000,4,0.2811899742328414,0.6500325016250812,0.0,0.3637237350272292,5416.5
2023,Kia,Sorento LX FWD,28481,18000,1,0.07116420707425641,0.8200410020501026,0.75,0.3637108248595846,5418.0
2021,Chevrolet,Colorado LT Extended Cab Standard Box 2WD,21900,63000,3,0.3794799718903725,0.3700185009250463,0.25,0.3636935334117374,5419.0
2021,Mazda,CX-5 Touring AWD,24998,34000,3,0.23434059498711646,0.6600330016500825,0.25,0.3636142574872946,5423.5
2021,Honda,CR-V LX FWD,24998,34000,3,0.23434059498711646,0.6600330016500825,0.25,0.3636142574872946,5423.5
2021,Hyundai,Sonata Limited,24998,34000,3,0.23434059498711646,0.6600330016500825,0.25,0.3636142574872946,5423.5
2021,Jeep,Cherokee Latitude Lux 4WD,24998,34000,3,0.23434059498711646,0.6600330016500825,0.25,0.3636142574872946,5423.5
2021,Nissan,Rogue SV AWD,24998,34000,3,0.23434059498711646,0.6600330016500825,0.25,0.3636142574872946,5423.5
2021,Mazda,CX-5 Touring AWD,24998,34000,3,0.23434059498711646,0.6600330016500825,0.25,0.3636142574872946,5423.5
2021,Jeep,Grand Cherokee WK Laredo E 4WD,24998,34000,3,0.23434059498711646,0.6600330016500825,0.25,0.3636142574872946,5423.5
2021,Mazda,CX-5 Touring AWD,24998,34000,3,0.23434059498711646,0.6600330016500825,0.25,0.3636142574872946,5423.5
2022,Nissan,Murano FWD SL,27275,21000,2,0.12766455844460078,0.7900395019750988,0.5,0.36361058565929005,5428.0
2021,Mazda,CX-30 Select AWD,22438,58000,3,0.35427500585617255,0.42002100105005247,0.25,0.36357130382871927,5429.0
2021,Honda,CR-V EX AWD,25000,34000,3,0.23424689622862505,0.6600330016500825,0.25,0.3635580382321998,5430.0
2020,Tesla,Model 3 Standard Range Plus RWD,25499,21000,4,0.21086905598500838,0.7900395019750988,0.0,0.3635332841835346,5431.0
2023,Nissan,Murano FWD SV,25499,46000,1,0.21086905598500838,0.5400270013500674,0.75,0.3635295339960252,5432.0
2020,Ford,Edge SEL FWD,17495,96000,4,0.5858514874677911,0.040002000100004986,0.0,0.36351149251067616,5433.0
2022,Chevrolet,Trailblazer RS AWD,25998,33000,2,0.1874912157413915,0.6700335016750838,0.5,0.36350477994736,5434.5
2022,Hyundai,Santa Fe SEL FWD,25998,33000,2,0.1874912157413915,0.6700335016750838,0.5,0.36350477994736,5434.5
2023,Mazda,CX-5 2.5 S Carbon Edition,26998,32000,1,0.14064183649566653,0.680034001700085,0.75,0.3633953024074254,5436.0
2023,Hyundai,Santa Fe SEL AWD,29988,4000,1,0.0005621925509486925,0.96004800240012,0.75,0.3633517162506052,5437.5
2023,Hyundai,Santa Fe SEL AWD,29988,4000,1,0.0005621925509486925,0.96004800240012,0.75,0.3633517162506052,5437.5
2021,Honda,Civic EX-L Sedan CVT,26395,21000,3,0.1688920121808386,0.7900395019750988,0.25,0.3633470579010328,5439.0
2022,Ford,Mustang EcoBoost Fastback,26539,28000,2,0.1621457015694543,0.72003600180009,0.5,0.36329822148169955,5440.0
2021,Buick,Envision Preferred AWD,27998,6000,3,0.09379245724994156,0.9400470023501175,0.25,0.3632895750550002,5441.0
2023,Honda,Civic Sport Touring Hatchback CVT,27750,25000,1,0.10541110330288128,0.7500375018750938,0.75,0.36325791254425693,5442.0
2021,Chevrolet,Colorado LT Extended Cab Standard Box 2WD,23412,49000,3,0.3086437104708364,0.5100255012750637,0.25,0.363193876665021,5443.0
2021,Hyundai,Sonata Limited,19998,81000,3,0.4685874912157415,0.19000950047502374,0.25,0.363155344871952,5444.0
2023,Tesla,Model 3 RWD,26900,33000,1,0.14523307566174748,0.6700335016750838,0.75,0.36314989589957364,5445.0
2021,Chrysler,300 S RWD,21920,63000,3,0.37854298430545796,0.3700185009250463,0.25,0.3631313408607887,5446.0
2023,Subaru,Solterra Premium,29998,4000,1,9.369875849163378e-05,0.96004800240012,0.75,0.36307061997513096,5448.0
2023,Ford,Maverick XL SuperCrew FWD,29998,4000,1,9.369875849163378e-05,0.96004800240012,0.75,0.36307061997513096,5448.0
2023,Subaru,WRX Manual,29998,4000,1,9.369875849163378e-05,0.96004800240012,0.75,0.36307061997513096,5448.0
2022,Hyundai,Tucson Limited AWD,24520,47000,2,0.25673459826657297,0.5300265013250662,0.5,0.36304870935746364,5450.0
2021,Jeep,Compass Altitude 4WD,21497,67000,3,0.39836027172639965,0.3300165008250412,0.25,0.3630211132833522,5451.0
2022,Jeep,Grand Cherokee WK Laredo E 4WD,23988,52000,2,0.2816584680252987,0.48002400120005995,0.5,0.36300228117519723,5452.0
2020,Ford,Edge SEL FWD,21998,54000,4,0.3748887327242916,0.46002300115005745,0.0,0.3629401399795922,5453.0
2021,Chevrolet,Blazer 2LT FWD,27800,8000,3,0.1030686343405951,0.920046002300115,0.25,0.3628549812943916,5454.0
2021,Hyundai,Sonata SEL Plus,22998,53000,3,0.3280393534785664,0.47002350117505876,0.25,0.36283066243965745,5455.5
2021,Mazda,CX-5 Touring AWD,22998,53000,3,0.3280393534785664,0.47002350117505876,0.25,0.36283066243965745,5455.5
2020,Honda,CR-V EX FWD,21896,55000,4,0.37966736940735535,0.45002250112505626,0.0,0.3628071719819301,5457.0
2021,Toyota,Camry SE Automatic,19584,85000,3,0.4879831342234715,0.15000750037501875,0.25,0.36279213064658855,5458.0
2021,Nissan,Rogue SV FWD,25775,27000,3,0.19793862731318823,0.7300365018250912,0.25,0.3627741269354403,5459.0
2022,Chevrolet,Trailblazer RS FWD,24855,44000,2,0.24104005621925517,0.56002800140007,0.5,0.3626324341515741,5460.0
2021,Chevrolet,Blazer 2LT FWD,25460,30000,3,0.21269618177559146,0.7000350017500875,0.25,0.3626282095903811,5461.0
2020,Hyundai,Sonata Limited,24998,26000,4,0.23434059498711646,0.7400370018500925,0.0,0.3626154575472976,5462.5
2020,Volkswagen,Tiguan 2.0T SEL 4MOTION,24998,26000,4,0.23434059498711646,0.7400370018500925,0.0,0.3626154575472976,5462.5
2021,Mazda,CX-5 Carbon Edition AWD,25998,25000,3,0.1874912157413915,0.7500375018750938,0.25,0.36250598000736306,5465.5
2021,Nissan,Rogue SV AWD,25998,25000,3,0.1874912157413915,0.7500375018750938,0.25,0.36250598000736306,5465.5
2021,Chevrolet,Blazer 2LT FWD,25998,25000,3,0.1874912157413915,0.7500375018750938,0.25,0.36250598000736306,5465.5
2021,Volkswagen,Tiguan 2.0T SE R-Line Black FWD,25998,25000,3,0.1874912157413915,0.7500375018750938,0.25,0.36250598000736306,5465.5
2022,Hyundai,Tucson Limited FWD,27849,16000,2,0.10077301475755451,0.840042002100105,0.5,0.3624764094845642,5468.0
2023,Toyota,Tacoma SR Access Cab 6' Bed I4 2WD Automatic,29488,9000,1,0.023986882173811175,0.9100455022751137,0.75,0.3624057799868208,5469.0
2022,Ford,Edge SEL,26998,24000,2,0.14064183649566653,0.760038001900095,0.5,0.3623965024674284,5472.5
2022,Mazda,CX-5 2.5 S Carbon Edition,26998,24000,2,0.14064183649566653,0.760038001900095,0.5,0.3623965024674284,5472.5
2022,Hyundai,Santa Fe SEL AWD,26998,24000,2,0.14064183649566653,0.760038001900095,0.5,0.3623965024674284,5472.5
2022,Mazda,CX-5 2.5 S Carbon Edition,26998,24000,2,0.14064183649566653,0.760038001900095,0.5,0.3623965024674284,5472.5
2022,Ford,F-150 XL Regular Cab 6.5' Box 2WD,26998,24000,2,0.14064183649566653,0.760038001900095,0.5,0.3623965024674284,5472.5
2022,Kia,K5 GT-Line AWD,26998,24000,2,0.14064183649566653,0.760038001900095,0.5,0.3623965024674284,5472.5
